Date,HS300收盘价,CRB现货指数：综合,中债综合指数,定期存款利率：3个月（月）
2015-08-07,3906.95,409.39,167.9466,1.1790909847003652
2015-08-10,4084.37,409.18,168.02,1.1791434874276927
2015-08-11,4066.67,407.56,167.7623,1.1791959924928688
2015-08-12,4016.13,406.6,167.6641,1.1792484998959978
2015-08-13,4075.46,406.6,167.7216,1.1793010096371837
2015-08-14,4073.54,411.39,167.7959,1.1793535217165307
2015-08-17,4077.87,410.76,167.8266,1.179406036134143
2015-08-18,3825.41,410.95,167.8536,1.1794585528901245
2015-08-19,3886.14,410.2,167.8629,1.1795110719845794
2015-08-20,3761.45,411.53,167.8888,1.179563593417612
2015-08-21,3589.54,410.09,167.9663,1.179616117189326
2015-08-24,3275.53,407.09,168.0912,1.179668643299826
2015-08-25,3042.93,404.94,168.1901,1.179721171749216
2015-08-26,3025.69,402.81,168.2147,1.1797737025376
2015-08-27,3205.64,404.85,168.378,1.1798262356650824
2015-08-28,3342.29,405.21,168.4426,1.179878771131767
2015-08-31,3366.54,406.3,168.6667,1.17992315452483
2015-09-01,3362.08,405.46,168.7531,1.1799675395874594
2015-09-02,3365.83,406.02,168.7883,1.1800119263197175
2015-09-07,3250.49,405.54,168.7434,1.1800563147216672
2015-09-08,3334.02,404.98,168.7276,1.1801007047933714
2015-09-09,3399.31,405.18,168.72299999999996,1.180145096534893
2015-09-10,3357.56,406.26,168.7065,1.1801894899462946
2015-09-11,3347.19,407.25,168.7471,1.1802338850276393
2015-09-14,3281.13,407.71,168.8383,1.1802782817789896
2015-09-15,3152.23,407.75,168.9522,1.1803226802004083
2015-09-16,3309.25,406.28,169.0029,1.180367080291959
2015-09-17,3237.0,405.98,169.0401,1.1804114820537035
2015-09-18,3251.27,404.46,169.0773,1.1804558854857057
2015-09-21,3308.25,406.9,169.0877,1.180500290588027
2015-09-22,3339.03,405.19,169.0621,1.1805446973607314
2015-09-23,3263.03,405.57,169.0512,1.180589105803881
2015-09-24,3285.0,405.93,169.0901,1.1806335159175396
2015-09-25,3231.95,406.07,169.1227,1.1806779277017692
2015-09-28,3242.75,404.82,169.2531,1.1807223411566328
2015-09-29,3178.85,403.57,169.3938,1.1807667562821933
2015-09-30,3202.95,403.13,169.4719,1.1808111730785136
2015-10-08,3296.48,399.76,169.6335,1.1808555915456564
2015-10-09,3340.12,394.16,169.8772,1.1809000116836847
2015-10-12,3447.69,396.52,169.977,1.180944433492661
2015-10-13,3445.04,399.12,170.1697,1.180988856972649
2015-10-14,3406.11,397.79,170.5062,1.1810332821237108
2015-10-15,3486.82,397.63,170.4558,1.1810777089459097
2015-10-16,3534.07,397.35,170.3372,1.181122137439308
2015-10-19,3534.18,398.03,170.437,1.1811665676039689
2015-10-20,3577.7,398.04,170.6298,1.1812109994399556
2015-10-21,3473.25,396.82,170.7023,1.1812554329473304
2015-10-22,3524.53,396.05,170.7477,1.1812998681261566
2015-10-23,3571.24,396.26,170.8121,1.1813443049764971
2015-10-26,3589.26,395.66,171.1039,1.181388743498414
2015-10-27,3592.88,395.88,171.3778,1.1814331836919711
2015-10-28,3524.92,395.12,171.5038,1.181477625557231
2015-10-29,3533.31,393.89,171.4111,1.1815220690942565
2015-10-30,3534.08,395.15,171.3696,1.1815665143031104
2015-11-02,3475.96,393.48,171.4258,1.181610961183856
2015-11-03,3465.49,393.58,171.3417,1.1816554097365557
2015-11-04,3628.54,394.1,171.1517,1.1816998599612722
2015-11-05,3705.97,392.15,171.1426,1.1817443118580693
2015-11-06,3793.37,391.0,171.1652,1.1817887654270092
2015-11-09,3840.36,385.27,170.6346,1.181833220668155
2015-11-10,3833.24,384.22,170.5555,1.1818776775815696
2015-11-11,3833.65,383.95,170.7103,1.1819221361673158
2015-11-12,3795.32,383.65,170.7376,1.1819665964254569
2015-11-13,3746.24,383.55,170.8242,1.1820110583560548
2015-11-16,3764.13,383.43,170.8528,1.1820555219591742
2015-11-17,3758.39,384.08,170.8947,1.182099987234876
2015-11-18,3715.58,382.89,170.856,1.1821444541832244
2015-11-19,3774.97,382.59,170.8176,1.182188922804282
2015-11-20,3774.38,383.29,170.8914,1.1822333930981117
2015-11-23,3753.34,382.94,170.9315,1.1822778650647765
2015-11-24,3753.89,382.22,171.0543,1.1823223387043391
2015-11-25,3781.61,383.85,171.1659,1.1823668140168626
2015-11-26,3759.43,383.85,171.2912,1.1824112910024098
2015-11-27,3556.99,383.82,171.3521,1.1824557696610438
2015-11-30,3566.41,384.22,171.5119,1.1824920576430256
2015-12-01,3591.7,385.23,171.5553,1.1825283467386365
2015-12-02,3721.96,385.53,171.6006,1.1825646369479113
2015-12-03,3749.3,385.89,171.7603,1.1826009282708838
2015-12-04,3677.59,386.75,171.9404,1.1826372207075884
2015-12-07,3687.61,385.96,172.0612,1.182673514258059
2015-12-08,3623.02,385.29,172.24200000000005,1.1827098089223302
2015-12-09,3635.94,384.9,172.3355,1.182746104700436
2015-12-10,3623.08,381.66,172.3876,1.1827824015924104
2015-12-11,3608.06,380.46,172.4634,1.1828186995982881
2015-12-14,3711.32,380.46,172.4039,1.1828549987181023
2015-12-15,3694.39,378.88,172.442,1.1828912989518885
2015-12-16,3685.44,371.63,172.5504,1.1829276002996798
2015-12-17,3755.89,376.42,172.6779,1.1829639027615109
2015-12-18,3767.91,377.33,172.8943,1.183000206337416
2015-12-21,3865.97,377.26,173.3017,1.183036511027429
2015-12-22,3876.73,376.31,173.5231,1.1830728168315845
2015-12-23,3866.38,372.22,173.5848,1.183109123749916
2015-12-24,3829.4,372.37,173.8279,1.1831454317824583
2015-12-25,3838.2,372.37,173.9003,1.1831817409292456
2015-12-28,3727.63,371.17,174.0411,1.183218051190312
2015-12-29,3761.88,371.76,174.0866,1.1832543625656913
2015-12-30,3765.18,373.69,174.0867,1.1832906750554182
2015-12-31,3731.01,374.7,174.1036,1.1833269886595268
2016-01-04,3469.07,374.7,173.9315,1.183363303378051
2016-01-05,3478.78,375.01,173.7928,1.1833996192110254
2016-01-06,3539.81,377.3,173.8729,1.183435936158484
2016-01-07,3294.38,375.89,174.03799999999995,1.183472254220461
2016-01-08,3361.56,377.84,174.2132,1.1835085733969906
2016-01-11,3192.45,373.94,174.3738,1.183544893688107
2016-01-12,3215.71,375.6,174.6498,1.1835812150938445
2016-01-13,3155.88,375.6,174.9968,1.1836175376142373
2016-01-14,3221.57,376.09,174.9941,1.1836538612493197
2016-01-15,3118.73,376.57,174.993,1.1836901859991251
2016-01-18,3130.73,376.57,174.9358,1.183726511863689
2016-01-19,3223.13,377.25,174.8142,1.1837628388430448
2016-01-20,3174.38,377.69,174.6808,1.1837991669372268
2016-01-21,3081.35,377.64,174.6874,1.1838354961462692
2016-01-22,3113.46,376.83,174.8086,1.1838718264702064
2016-01-25,3128.89,378.93,174.5681,1.1839081579090724
2016-01-26,2940.51,380.19,174.51,1.1839444904629015
2016-01-27,2930.35,381.63,174.2714,1.1839808241317284
2016-01-28,2853.76,381.63,174.2572,1.1840171589155866
2016-01-29,2946.09,383.26,174.4545,1.1840534948145105
2016-02-01,2901.05,383.15,174.5678,1.1840898318285344
2016-02-02,2961.33,384.32,174.42,1.1841261699576926
2016-02-03,2948.64,385.76,174.308,1.1841625092020194
2016-02-04,2984.76,386.71,174.4376,1.1841988495615487
2016-02-05,2963.79,385.94,174.4921,1.1842351910363151
2016-02-15,2946.71,384.93,174.8476,1.1842715336263523
2016-02-16,3037.04,384.51,174.7896,1.1843078773316953
2016-02-17,3063.32,385.66,174.7845,1.1843442221523777
2016-02-18,3053.7,385.41,174.8123,1.1843805680884338
2016-02-19,3051.59,385.01,174.9162,1.184416915139898
2016-02-22,3118.87,385.36,174.9483,1.1844532633068046
2016-02-23,3089.36,384.61,174.9943,1.1844896125891875
2016-02-24,3109.55,384.84,174.9812,1.1845259629870812
2016-02-25,2918.75,384.09,174.8984,1.1845623145005202
2016-02-26,2948.03,383.4,174.9157,1.184598667129538
2016-02-29,2877.47,383.63,174.977,1.1846350208741692
2016-03-01,2930.69,383.61,175.0523,1.1846713757344485
2016-03-02,3051.33,383.61,175.0567,1.1847077317104093
2016-03-03,3058.42,385.02,175.0183,1.184744088802086
2016-03-04,3093.89,387.33,175.0863,1.1847804470095136
2016-03-07,3104.84,388.0,175.0325,1.1848168063327256
2016-03-08,3107.67,388.71,175.0335,1.1848531667717566
2016-03-09,3071.91,389.63,175.2084,1.1848895283266407
2016-03-10,3013.15,394.96,175.3494,1.184925890997412
2016-03-11,3018.28,394.84,175.4302,1.1849622547841052
2016-03-14,3065.69,395.97,175.5133,1.184998619686754
2016-03-15,3074.78,395.76,175.584,1.1850349857053932
2016-03-16,3090.03,395.03,175.74,1.1850713528400565
2016-03-17,3124.2,399.91,175.8257,1.1851077210907783
2016-03-18,3171.96,399.99,175.8593,1.1851440904575932
2016-03-21,3249.44,403.58,175.9072,1.185180460940535
2016-03-22,3225.79,403.8,175.8972,1.1852168325396382
2016-03-23,3236.09,403.44,175.9666,1.185253205254937
2016-03-24,3181.85,402.23,176.0112,1.1852895790864657
2016-03-25,3197.82,402.23,176.0706,1.1853259540342584
2016-03-28,3169.73,402.06,176.0098,1.1853623300983496
2016-03-29,3135.41,402.08,175.9924,1.1853987072787735
2016-03-30,3216.28,401.15,176.0563,1.1854350855755642
2016-03-31,3218.09,401.15,176.0952,1.1854714649887559
2016-04-01,3221.9,400.82,176.1395,1.1855078455183834
2016-04-05,3264.49,401.1,176.1674,1.1855442271644805
2016-04-06,3257.53,401.1,176.1391,1.1855806099270811
2016-04-07,3209.29,400.89,176.0675,1.1856169938062202
2016-04-08,3185.73,405.81,176.0423,1.1856533788019317
2016-04-11,3230.1,405.33,176.0236,1.18568976491425
2016-04-12,3218.45,404.98,175.9376,1.1857261521432092
2016-04-13,3261.38,410.89,175.7225,1.1857625404888437
2016-04-14,3275.83,410.89,175.521,1.1857989299511875
2016-04-15,3272.21,411.33,175.5685,1.1858353205302756
2016-04-18,3228.45,412.58,175.6673,1.1858717122261415
2016-04-19,3238.3,414.64,175.6184,1.1859081050388198
2016-04-20,3181.03,417.16,175.3692,1.1859444989683448
2016-04-21,3160.6,416.13,175.1722,1.1859808940147505
2016-04-22,3174.9,414.84,174.9314,1.1860172901780714
2016-04-25,3162.03,414.84,174.5124,1.1860536874583418
2016-04-26,3179.16,416.11,174.6034,1.1860900858555958
2016-04-27,3165.92,416.11,174.7594,1.186126485369868
2016-04-28,3160.58,415.71,174.8814,1.1861628860011926
2016-04-29,3156.75,417.65,174.8893,1.1861992877496037
2016-05-03,3213.54,413.84,175.0678,1.1862356906151352
2016-05-04,3209.46,414.09,175.0838,1.1862720945978222
2016-05-05,3213.92,412.86,175.1071,1.1863084996976987
2016-05-06,3130.35,412.93,175.136,1.1863449059147988
2016-05-09,3065.62,413.75,175.3683,1.186381313249157
2016-05-10,3069.11,414.74,175.4899,1.1864177217008074
2016-05-11,3082.81,414.39,175.5435,1.1864541312697845
2016-05-12,3090.14,414.39,175.6574,1.186490541956122
2016-05-13,3074.94,415.65,175.7019,1.1865269537598548
2016-05-16,3095.31,416.13,175.6893,1.1865633666810171
2016-05-17,3086.03,416.73,175.6805,1.1865997807196431
2016-05-18,3068.04,416.02,175.562,1.1866361958757672
2016-05-19,3062.5,413.2,175.5176,1.1866726121494235
2016-05-20,3078.22,411.94,175.5193,1.1867090295406466
2016-05-23,3087.22,411.52,175.5459,1.1867454480494706
2016-05-24,3063.56,410.12,175.6107,1.1867818676759296
2016-05-25,3059.23,409.92,175.6464,1.1868182884200582
2016-05-26,3064.21,410.65,175.6379,1.1868547102818905
2016-05-27,3062.5,410.65,175.6235,1.186891133261461
2016-05-30,3066.71,411.44,175.6354,1.1869275573588038
2016-05-31,3169.56,412.3,175.6357,1.1869639825739535
2016-06-01,3160.55,412.82,175.6231,1.187000408906944
2016-06-02,3167.1,413.84,175.59400000000005,1.18703683635781
2016-06-03,3189.33,416.54,175.5923,1.1870732649265856
2016-06-06,3178.79,419.15,175.6929,1.1871096946133048
2016-06-07,3177.05,418.78,175.7075,1.187146125418003
2016-06-08,3163.99,420.92,175.71,1.1871825573407129
2016-06-13,3066.34,420.83,175.8149,1.18721899038147
2016-06-14,3075.98,420.11,175.9552,1.1872554245403084
2016-06-15,3116.37,419.84,176.0318,1.1872918598172622
2016-06-16,3094.68,419.24,176.1289,1.1873282962123657
2016-06-17,3110.36,419.19,176.2015,1.1873647337256534
2016-06-20,3112.67,417.65,176.2592,1.1874011723571596
2016-06-21,3106.32,415.63,176.2605,1.1874376121069183
2016-06-22,3133.96,414.95,176.3556,1.187474052974964
2016-06-23,3117.32,415.83,176.3866,1.187510494961331
2016-06-24,3077.16,413.69,176.4991,1.1875469380660542
2016-06-27,3120.54,412.87,176.7349,1.187583382289167
2016-06-28,3136.4,413.17,176.7624,1.1876198276307044
2016-06-29,3151.39,413.03,176.7418,1.1876562740907004
2016-06-30,3153.92,412.72,176.8417,1.1876927216691893
2016-07-01,3154.2,413.56,177.0071,1.1877291703662054
2016-07-04,3204.7,413.56,177.0728,1.1877656201817832
2016-07-05,3207.38,413.35,177.065,1.1878020711159571
2016-07-06,3216.8,411.97,177.145,1.1878385231687614
2016-07-07,3209.95,409.13,177.3246,1.1878749763402299
2016-07-08,3192.28,411.09,177.4009,1.1879114306303975
2016-07-11,3203.33,411.62,177.4583,1.187947886039299
2016-07-12,3273.18,412.24,177.4271,1.1879843425669674
2016-07-13,3282.87,415.01,177.3743,1.188020800213438
2016-07-14,3276.76,415.97,177.4065,1.1880572589787448
2016-07-15,3276.28,414.93,177.4585,1.1880937188629224
2016-07-18,3262.02,414.63,177.5503,1.1881301798660049
2016-07-19,3248.23,412.84,177.62900000000005,1.1881666419880264
2016-07-20,3237.61,411.49,177.8403,1.1882031052290216
2016-07-21,3252.52,411.45,178.0733,1.1882395695890249
2016-07-22,3225.16,410.61,178.0695,1.1882760350680706
2016-07-25,3230.89,409.87,178.0352,1.1883125016661928
2016-07-26,3269.59,409.38,178.0879,1.1883489693834262
2016-07-27,3218.24,409.56,178.16,1.1883854382198047
2016-07-28,3221.14,407.6,178.2315,1.188421908175363
2016-07-29,3203.93,408.07,178.3314,1.1884583792501353
2016-08-01,3176.81,406.44,178.4049,1.188494851444156
2016-08-02,3189.05,407.67,178.4596,1.1885313247574594
2016-08-03,3193.51,408.2,178.5165,1.1885677991900798
2016-08-04,3201.29,408.4,178.5722,1.1886042747420518
2016-08-05,3205.11,409.46,178.6846,1.1886407514134094
2016-08-08,3234.18,410.34,178.8292,1.1886772292041872
2016-08-09,3256.98,410.34,179.0137,1.1887137081144197
2016-08-10,3243.34,410.63,179.1671,1.188750188144141
2016-08-11,3233.36,410.75,179.2133,1.188786669293385
2016-08-12,3294.23,410.91,179.362,1.188823151562187
2016-08-15,3393.42,410.93,179.5735,1.1888596349505811
2016-08-16,3378.25,410.32,179.5612,1.188896119458601
2016-08-17,3373.05,413.69,179.5002,1.1889326050862816
2016-08-18,3364.49,413.99,179.4803,1.1889690918336573
2016-08-19,3365.02,412.46,179.4021,1.1890055797007624
2016-08-22,3336.8,411.58,179.4604,1.1890420686876308
2016-08-23,3341.83,411.58,179.3189,1.1890785587942978
2016-08-24,3329.86,411.0,179.2201,1.1891150500207974
2016-08-25,3308.97,409.67,179.2351,1.1891515423671637
2016-08-26,3307.09,406.94,179.2975,1.1891880358334308
2016-08-29,3307.78,405.47,179.3161,1.1892245304196336
2016-08-30,3311.99,404.47,179.1505,1.1892610261258063
2016-08-31,3327.79,402.81,179.2027,1.189297522951983
2016-09-01,3301.58,405.43,179.2066,1.1893340208981988
2016-09-02,3314.11,406.08,179.2359,1.1893705199644875
2016-09-05,3319.68,406.08,179.2634,1.1894070201508835
2016-09-06,3342.63,406.08,179.2566,1.1894435214574215
2016-09-07,3340.82,406.45,179.22799999999995,1.1894800238841357
2016-09-08,3339.56,406.86,179.2929,1.1895165274310602
2016-09-09,3318.04,404.37,179.3669,1.1895530320982295
2016-09-12,3262.6,401.39,179.3489,1.1895895378856784
2016-09-13,3260.33,400.27,179.4116,1.1896260447934408
2016-09-14,3238.73,400.27,179.4882,1.1896625528215512
2016-09-19,3263.12,401.49,179.5876,1.1896990619700438
2016-09-20,3257.4,401.49,179.6294,1.1897355722389538
2016-09-21,3266.64,402.44,179.6339,1.1897720836283148
2016-09-22,3291.12,403.55,179.6924,1.1898085961381613
2016-09-23,3275.67,403.2,179.8044,1.1898451097685276
2016-09-26,3220.28,403.2,179.8971,1.1898816245194483
2016-09-27,3240.76,402.46,179.9032,1.189918140390958
2016-09-28,3230.89,401.75,179.9063,1.1899546573830906
2016-09-29,3244.39,401.75,179.9263,1.1899911754958807
2016-09-30,3253.29,402.44,179.9719,1.1900276947293629
2016-10-10,3293.87,402.48,180.3811,1.1900642150835712
2016-10-11,3306.56,401.19,180.3971,1.1901007365585403
2016-10-12,3300.01,400.44,180.3653,1.1901372591543045
2016-10-13,3302.65,399.5,180.4179,1.1901737828708985
2016-10-14,3305.85,399.45,180.5281,1.190210307708356
2016-10-17,3277.88,400.15,180.6047,1.1902468336667118
2016-10-18,3321.33,400.04,180.6496,1.1902833607460004
2016-10-19,3316.24,399.74,180.7657,1.1903198889462558
2016-10-20,3318.6,398.82,180.8812,1.1903564182675133
2016-10-21,3327.74,398.82,180.9941,1.1903929487098064
2016-10-24,3367.58,399.63,181.0069,1.1904294802731696
2016-10-25,3367.46,401.22,180.9847,1.1904660129576377
2016-10-26,3354.8,402.6,180.7858,1.1905025467632449
2016-10-27,3345.7,402.92,180.7463,1.1905390816900254
2016-10-28,3340.13,403.39,180.7651,1.1905756177380142
2016-10-31,3336.28,403.58,180.7569,1.1906121549072448
2016-11-01,3359.05,403.57,180.7064,1.1906486931977525
2016-11-02,3333.35,404.75,180.71400000000003,1.1906852326095712
2016-11-03,3365.09,404.57,180.7798,1.1907217731427353
2016-11-04,3354.18,404.73,180.7882,1.1907583147972796
2016-11-07,3356.59,405.03,180.7505,1.190794857573238
2016-11-08,3371.12,407.73,180.6827,1.1908314014706456
2016-11-09,3353.06,410.01,180.6907,1.1908679464895362
2016-11-10,3390.61,412.41,180.5868,1.1909044926299444
2016-11-11,3417.22,412.73,180.4546,1.1909410398919047
2016-11-14,3430.25,411.16,180.2516,1.1909775882754514
2016-11-15,3429.87,411.59,180.1016,1.1910141377806192
2016-11-16,3429.59,411.48,180.0355,1.191050688407442
2016-11-17,3436.54,413.0,179.8369,1.1910872401559545
2016-11-18,3417.46,412.41,179.7987,1.191123793026191
2016-11-21,3441.11,414.15,179.8191,1.1911603470181866
2016-11-22,3468.36,414.77,179.8653,1.191196902131975
2016-11-23,3474.73,416.96,179.9454,1.1912334583675908
2016-11-24,3488.74,416.96,179.9603,1.1912700157250684
2016-11-25,3521.3,417.22,179.8812,1.1913065742044424
2016-11-28,3535.08,417.61,179.9459,1.191343133805747
2016-11-29,3564.04,417.61,179.6198,1.1913796945290167
2016-11-30,3538.0,420.96,179.2613,1.1914162563742858
2016-12-01,3565.04,420.83,178.7791,1.1914528193415894
2016-12-02,3528.96,420.83,178.6453,1.1914893834309612
2016-12-05,3469.41,421.99,178.5508,1.191525948642436
2016-12-06,3459.15,423.27,177.9143,1.1915625149760478
2016-12-07,3475.75,423.37,177.9697,1.1915990824318314
2016-12-08,3470.14,424.23,178.0812,1.1916356510098214
2016-12-09,3493.7,427.07,178.062,1.191672220710052
2016-12-12,3409.18,424.9,177.6906,1.1917087915325577
2016-12-13,3405.04,424.9,177.3037,1.1917453634773725
2016-12-14,3378.95,424.9,176.9765,1.1917819365445317
2016-12-15,3340.43,424.9,175.7617,1.1918185107340689
2016-12-16,3346.03,427.09,175.791,1.191855086046019
2016-12-19,3328.98,426.31,175.3996,1.1918916624804166
2016-12-20,3309.06,424.03,175.0845,1.191928240037296
2016-12-21,3338.54,423.55,175.4359,1.1919648187166914
2016-12-22,3335.67,423.55,175.8743,1.1920013985186375
2016-12-23,3307.6,423.18,176.2774,1.1920379794431686
2016-12-26,3322.4,423.18,176.4991,1.1920745614903192
2016-12-27,3316.39,425.76,176.5659,1.1921111446601238
2016-12-28,3301.89,424.34,176.6501,1.1921477289526168
2016-12-29,3297.77,422.42,177.0412,1.1921843143678328
2016-12-30,3310.08,423.08,177.2894,1.192220900905806
2017-01-03,3342.23,423.56,177.25099999999995,1.192257488566571
2017-01-04,3368.31,424.14,177.1323,1.1922940773501625
2017-01-05,3367.79,424.2,177.002,1.1923306672566143
2017-01-06,3347.67,425.39,177.03400000000005,1.1923672582859617
2017-01-09,3363.9,429.45,177.2086,1.1924038504382384
2017-01-10,3358.27,431.72,177.3564,1.1924404437134792
2017-01-11,3334.5,433.06,177.2608,1.192477038111719
2017-01-12,3317.62,433.94,177.3311,1.1925136336329911
2017-01-13,3319.91,433.87,177.3642,1.192550230277331
2017-01-16,3319.45,433.87,177.3222,1.192586828044773
2017-01-17,3326.36,432.38,177.07,1.1926234269353508
2017-01-18,3339.37,432.55,176.9865,1.1926600269491
2017-01-19,3329.29,431.81,176.9185,1.1926966280860547
2017-01-20,3354.89,432.75,177.0569,1.192733230346249
2017-01-23,3364.08,432.85,177.1485,1.1927698337297177
2017-01-24,3364.45,433.15,177.0149,1.1928064382364951
2017-01-25,3375.9,433.1,176.7129,1.1928430438666155
2017-01-26,3387.96,432.39,176.6943,1.1928796506201138
2017-02-03,3364.49,432.95,176.4037,1.1929162584970243
2017-02-06,3373.21,432.75,176.0439,1.1929528674973815
2017-02-07,3365.69,432.69,175.7599,1.1929894776212198
2017-02-08,3383.29,434.34,175.7843,1.1930260888685735
2017-02-09,3396.29,433.83,176.0213,1.1930627012394774
2017-02-10,3413.49,433.64,176.0176,1.193099314733966
2017-02-13,3436.28,434.57,176.1188,1.1931359293520734
2017-02-14,3435.8,435.07,176.1395,1.1931725450938344
2017-02-15,3421.71,436.88,176.142,1.1932091619592835
2017-02-16,3440.93,434.9,176.2562,1.193245779948455
2017-02-17,3421.44,432.94,176.3828,1.1932823990613837
2017-02-20,3471.39,432.94,176.5887,1.1933190192981038
2017-02-21,3482.82,433.41,176.5264,1.19335564065865
2017-02-22,3489.76,433.27,176.5603,1.1933922631430562
2017-02-23,3473.32,431.95,176.63400000000001,1.1934288867513576
2017-02-24,3473.85,431.92,176.6448,1.1934655114835884
2017-02-27,3446.22,431.02,176.7429,1.1935021373397832
2017-02-28,3452.81,432.61,176.6987,1.1935387643199764
2017-03-01,3458.44,435.59,176.6046,1.1935753924242023
2017-03-02,3435.1,433.97,176.5483,1.193612021652496
2017-03-03,3427.86,434.42,176.51,1.1936486520048912
2017-03-06,3446.48,433.73,176.4797,1.1936852834814229
2017-03-07,3453.96,432.65,176.4342,1.1937219160821255
2017-03-08,3448.73,431.68,176.3116,1.1937585498070336
2017-03-09,3426.94,433.16,176.2166,1.1937951846561814
2017-03-10,3427.89,431.69,176.1549,1.1938318206296037
2017-03-13,3458.1,431.72,176.138,1.1938684577273349
2017-03-14,3456.69,432.81,176.1654,1.1939050959494095
2017-03-15,3463.64,432.42,176.2204,1.193941735295862
2017-03-16,3481.51,433.92,176.4288,1.193978375766727
2017-03-17,3445.81,434.19,176.3925,1.1940150173620392
2017-03-20,3449.61,434.8,176.36599999999999,1.1940516600818325
2017-03-21,3466.35,434.61,176.2185,1.1940883039261416
2017-03-22,3450.05,434.46,176.2504,1.1941249488950012
2017-03-23,3461.98,433.99,176.2515,1.194161594988446
2017-03-24,3489.6,431.88,176.4979,1.19419824220651
2017-03-27,3478.04,430.89,176.6495,1.1942348905492282
2017-03-28,3469.81,432.26,176.7141,1.1942715400166348
2017-03-29,3465.19,431.88,176.7003,1.1943081906087645
2017-03-30,3436.76,431.6,176.6978,1.1943448423256515
2017-03-31,3456.05,430.99,176.7183,1.1943814951673306
2017-04-05,3503.89,429.28,176.8041,1.1944181491338364
2017-04-06,3514.05,428.57,176.793,1.1944548042252032
2017-04-07,3517.46,427.37,176.8555,1.1944914604414656
2017-04-10,3505.14,424.21,176.8985,1.1945281177826579
2017-04-11,3517.33,423.73,176.8865,1.1945647762488152
2017-04-12,3509.44,422.82,176.8702,1.1946014358399717
2017-04-13,3514.57,422.39,176.8751,1.1946380965561616
2017-04-14,3486.5,422.39,176.7067,1.1946747583974198
2017-04-17,3479.94,422.48,176.4165,1.1947114213637808
2017-04-18,3462.74,421.42,176.2938,1.1947480854552792
2017-04-19,3445.88,421.9,176.2711,1.1947847506719491
2017-04-20,3461.55,420.85,176.1527,1.1948214170138258
2017-04-21,3466.79,421.11,175.9473,1.1948580844809429
2017-04-24,3431.26,420.34,175.7352,1.1948947530733358
2017-04-25,3440.97,421.21,175.8094,1.1949314227910384
2017-04-26,3445.18,422.18,175.833,1.1949680936340854
2017-04-27,3446.72,422.84,175.9199,1.1950047656025116
2017-04-28,3439.75,424.54,175.9048,1.1950414386963513
2017-05-02,3426.58,427.7,175.8449,1.1950781129156391
2017-05-03,3413.13,427.92,175.6618,1.1951147882604092
2017-05-04,3404.39,427.96,175.4679,1.1951514647306969
2017-05-05,3382.55,427.39,175.4414,1.1951881423265358
2017-05-08,3358.81,427.28,175.2449,1.1952248210479612
2017-05-09,3352.53,422.07,175.0362,1.1952615008950074
2017-05-10,3337.7,422.63,174.7298,1.1952981818677089
2017-05-11,3356.65,424.56,174.8176,1.1953348639661
2017-05-12,3385.38,426.78,174.7055,1.1953715471902158
2017-05-15,3399.19,434.58,174.7971,1.1954082315400905
2017-05-16,3428.65,435.29,174.7475,1.1954449170157586
2017-05-17,3409.97,434.33,174.6416,1.1954816036172549
2017-05-18,3398.11,433.45,174.6962,1.1955182913446138
2017-05-19,3403.85,433.12,174.6562,1.1955549801978702
2017-05-22,3411.24,433.79,174.5741,1.1955916701770577
2017-05-23,3424.19,433.79,174.5792,1.1956283612822116
2017-05-24,3424.17,434.29,174.6115,1.1956650535133664
2017-05-25,3485.66,434.27,174.6843,1.1957017468705566
2017-05-26,3480.44,433.74,174.672,1.1957384413538168
2017-05-31,3492.88,434.2,174.9498,1.1957751369631815
2017-06-01,3497.74,434.39,174.9768,1.1958118336986852
2017-06-02,3486.51,435.83,174.9978,1.1958485315603624
2017-06-05,3468.75,435.38,175.1289,1.195885230548248
2017-06-06,3492.88,435.48,175.1385,1.195921930662376
2017-06-07,3533.87,435.48,175.1726,1.1959586319027815
2017-06-08,3560.98,436.78,175.2331,1.1959953342694989
2017-06-09,3576.17,440.53,175.3647,1.1960320377625626
2017-06-12,3574.39,440.25,175.7036,1.196068742382007
2017-06-13,3582.27,442.37,175.8664,1.1961054481278677
2017-06-14,3535.3,441.98,176.0248,1.1961421550001778
2017-06-15,3528.79,443.07,176.1396,1.1961788629989731
2017-06-16,3518.76,442.91,176.1258,1.1962155721242875
2017-06-19,3553.67,441.38,176.548,1.1962522823761557
2017-06-20,3546.49,442.95,176.7302,1.1962889937546122
2017-06-21,3587.96,442.35,176.6938,1.1963257062596917
2017-06-22,3590.34,440.11,176.5989,1.1963624198914289
2017-06-23,3622.88,439.59,176.6662,1.196399134649858
2017-06-26,3668.09,440.04,176.8965,1.196435850535014
2017-06-27,3674.72,441.2,177.0922,1.1964725675469314
2017-06-28,3646.17,442.12,177.1399,1.1965092856856443
2017-06-29,3668.83,444.05,177.1793,1.196546004951188
2017-06-30,3666.8,446.63,177.1107,1.1965827253435966
2017-07-03,3650.85,448.16,177.0804,1.1966194468629048
2017-07-04,3619.98,448.16,177.0678,1.1966561695091469
2017-07-05,3659.68,447.7,177.1728,1.1966928932823582
2017-07-06,3660.1,446.32,177.3018,1.1967296181825726
2017-07-07,3655.93,445.54,177.3106,1.1967663442098249
2017-07-10,3653.69,446.91,177.3469,1.19680307136415
2017-07-11,3670.81,445.64,177.3829,1.196839799645582
