Date,中债,中证全指,CRB
2018/1/4,177.8428,3385.71,912.09
2018/1/5,177.9696,3391.75,912.44
2018/1/8,178.1025,3409.479,913.03
2018/1/9,178.1625,3413.899,931.87
2018/1/10,178.0574,3421.834,934.66
2018/1/11,177.9664,3425.344,934.96
2018/1/12,178.0073,3428.94,936.8
2018/1/15,177.964,3410.488,
2018/1/16,177.9855,3436.594,938.54
2018/1/17,177.9495,3444.671,937.42
2018/1/18,177.8782,3474.754,938.26
2018/1/19,177.9139,3487.864,937.92
2018/1/22,178.0019,3501.362,942.92
2018/1/23,178.0471,3546.504,936.22
2018/1/24,178.0931,3559.465,946.4
2018/1/25,178.1305,3548.307,949.58
2018/1/26,178.1678,3558.128,953.02
2018/1/29,178.2409,3523,957.57
2018/1/30,178.2469,3488.009,958.95
2018/1/31,178.3361,3480.833,963.13
2018/2/1,178.4107,3446.979,961.39
2018/2/2,178.4551,3462.08,961.34
2018/2/5,178.4903,3487.497,963.39
2018/2/6,178.6805,3370.652,961.67
2018/2/7,178.7517,3309.259,955.51
2018/2/8,178.7754,3262.05,949.95
2018/2/9,178.8072,3129.85,940.27
2018/2/12,178.9186,3154.125,942.87
2018/2/13,178.9566,3184.958,951.06
2018/2/14,178.9958,3199.158,962.62
2018/2/22,179.1595,3268.558,968.56
2018/2/23,179.218,3289.024,965.45
2018/2/26,179.5171,3329.573,966.51
2018/2/27,179.6508,3292.067,965.98
2018/2/28,179.7419,3259.408,963.33
2018/3/1,179.7756,3273.754,961.45
2018/3/2,179.754,3254.528,954.91
2018/3/5,179.7539,3256.926,955.38
2018/3/6,179.7901,3289.641,950.96
2018/3/7,179.8629,3271.668,950.79
2018/3/8,179.9144,3288.405,965.03
2018/3/9,179.9539,3307.165,964.67
2018/3/12,180.0399,3326.699,962.06
2018/3/13,180.0045,3310.238,965.38
2018/3/14,180.0165,3291.381,965.71
2018/3/15,180.0503,3291.112,962.91
2018/3/16,180.1105,3269.882,959.04
2018/3/19,180.1558,3279.251,958.25
2018/3/20,180.2563,3290.639,953.16
2018/3/21,180.3529,3280.952,956.68
2018/3/22,180.5063,3263.48,953.42
2018/3/23,180.8943,3152.76,
2018/3/26,180.9931,3133.721,948.35
2018/3/27,180.9338,3166.648,952.77
2018/3/28,180.9987,3122.289,957.07
2018/3/29,181.0137,3160.53,958.72
2018/3/30,181.0957,3168.896,
2018/4/2,181.2283,3163.179,962.28
2018/4/3,181.3179,3136.633,964.11
2018/4/4,181.4571,3131.111,955.44
2018/4/9,181.8705,3138.293,970.08
2018/4/10,181.8881,3190.321,974.75
2018/4/11,181.9701,3208.081,973.16
2018/4/12,182.0363,3180.158,967.93
2018/4/13,182.1242,3159.052,962.53
2018/4/16,182.3501,3110.648,963.93
2018/4/17,182.4691,3066.796,967.72
2018/4/18,183.6513,3091.398,973.16
2018/4/19,183.5373,3117.376,976.06
2018/4/20,183.5616,3071.542,982.12
2018/4/23,183.3871,3068.012,974.75
2018/4/24,183.4392,3128.927,975.24
2018/4/25,183.378,3117.973,985.61
2018/4/26,183.2773,3075.03,980.63
2018/4/27,183.2009,3082.231,967.85
2018/5/2,183.1398,3081.177,969.67
2018/5/3,183.2085,3100.858,969.65
2018/5/4,183.3061,3091.033,967.82
2018/5/7,183.2919,3136.644,963.78
2018/5/8,183.1579,3161.497,959.64
2018/5/9,183.0263,3159.15,961.37
2018/5/10,183.0423,3174.412,955.45
2018/5/11,183.0787,3163.263,957.58
2018/5/14,183.0932,3174.032,956.79
2018/5/15,182.9945,3192.118,950.5
2018/5/16,182.9534,3169.565,952.45
2018/5/17,182.907,3154.282,952.38
2018/5/18,182.9357,3193.303,951.87
2018/5/21,183.0485,3213.84,955.98
2018/5/22,183.1648,3214.349,956.27
2018/5/23,183.2818,3168.964,947.85
2018/5/24,183.3428,3154.65,945.47
2018/5/25,183.4928,3141.303,942.76
2018/5/28,183.5558,3135.082,
2018/5/29,183.5539,3120.46,946.29
2018/5/30,183.604,3041.443,949.59
2018/5/31,183.5002,3095.473,951.41
2018/6/1,183.4617,3075.137,954.64
2018/6/4,183.3931,3091.19,954.53
2018/6/5,183.3354,3114.205,959.53
2018/6/6,183.3152,3115.18,971.34
2018/6/7,183.2904,3109.498,977.4
2018/6/8,183.4005,3067.147,978.34
2018/6/11,183.4082,3052.783,973.54
2018/6/12,183.3088,3079.801,974.73
2018/6/13,183.385,3049.796,973.09
2018/6/14,183.4872,3044.159,971.16
2018/6/15,183.605,3021.9,965.33
2018/6/19,183.8323,2907.822,949.11
2018/6/20,183.7772,2915.731,948.12
2018/6/21,183.8844,2875.809,946.08
2018/6/22,183.9614,2889.76,943.41
2018/6/25,183.9932,2859.336,936.4
2018/6/26,184.0318,2844.508,934.31
2018/6/27,184.0967,2813.177,928.08
2018/6/28,184.3001,2786.896,924.96
2018/6/29,184.6328,2847.418,927.18
2018/7/2,184.8503,2775.557,926.49
2018/7/3,184.9566,2786.887,922.01
2018/7/4,184.9923,2759.126,
2018/7/5,185.1593,2733.881,911.91
2018/7/6,185.1835,2747.228,903.35
2018/7/9,185.2,2815.109,910.46
2018/7/10,185.1914,2827.625,908.96
2018/7/11,185.2965,2777.771,895.21
2018/7/12,185.327,2837.658,896.31
2018/7/13,185.4735,2831.183,897.63
2018/7/16,185.6497,2814.041,894.5
2018/7/17,185.669,2798.125,888.5
2018/7/18,185.7744,2787.257,882.6
2018/7/19,185.994,2772.545,880.8
2018/7/20,186.0048,2829.271,883.28
2018/7/23,186.0842,2859.542,887.2
2018/7/24,185.9521,2905.561,892.03
2018/7/25,185.9612,2903.646,893.83
2018/7/26,186.092,2882.225,896.41
2018/7/27,186.2326,2873.593,894.32
2018/7/30,186.3955,2869.049,894.21
2018/7/31,186.6598,2876.4,895.26
2018/8/1,186.8146,2824.533,879.75
2018/8/2,186.9389,2768.023,876.79
2018/8/3,187.1297,2740.442,877.8
2018/8/6,187.34,2705.156,866.51
2018/8/7,187.4765,2779.374,867.98
2018/8/8,187.3152,2744.069,866.35
2018/8/9,186.9907,2794.381,869.15
2018/8/10,186.8832,2795.309,868.4
2018/8/13,186.6436,2785.872,858.71
2018/8/14,186.7244,2780.964,848.59
2018/8/15,186.7184,2723.257,824.74
2018/8/16,186.5979,2705.191,821.65
2018/8/17,186.2934,2668.966,823.98
2018/8/20,186.258,2698.465,828.78
2018/8/21,186.1468,2733.826,834.31
2018/8/22,186.2832,2714.608,839.77
2018/8/23,186.4814,2724.624,836.61
2018/8/24,186.5306,2729.43,838.58
2018/8/27,186.5141,2780.899,843.2
2018/8/28,186.5134,2777.98,845.55
2018/8/29,186.5373,2769.294,838.12
2018/8/30,186.6673,2737.736,837.73
2018/8/31,186.7617,2725.249,831.8
2018/9/3,186.7083,2720.734,
2018/9/4,186.6734,2750.58,827.5
2018/9/5,186.6944,2704.336,823.47
2018/9/6,186.6967,2691.592,825.18
2018/9/7,186.6802,2702.3,828.25
2018/9/10,186.5964,2669.484,824.57
2018/9/11,186.5098,2664.799,810.85
2018/9/12,186.5885,2656.11,805.74
2018/9/13,186.6662,2686.578,806.78
2018/9/14,186.7523,2681.643,805.54
2018/9/17,186.8748,2651.788,803.3
2018/9/18,186.9121,2699.95,
2018/9/19,186.8985,2730.85,807.98
2018/9/20,186.8379,2729.243,812.82
2018/9/21,186.9213,2797.484,
2018/9/25,187.0175,2781.138,824.84
2018/9/26,187.1066,2806.813,824.58
2018/9/27,187.2282,2791.774,822.85
2018/9/28,187.3136,2821.35,824.73
2018/10/8,187.5546,2716.51,834.01
2018/10/9,187.5997,2721.013,
2018/10/10,187.6771,2725.836,
2018/10/11,187.8886,2583.457,838.68
2018/10/12,187.9758,2606.912,838.05
2018/10/15,188.0416,2568.098,839.84
2018/10/16,188.0974,2546.329,839.03
2018/10/17,188.1383,2561.614,835.55
2018/10/18,188.2845,2486.418,
2018/10/19,188.3367,2550.465,840.07
2018/10/22,188.3515,2654.876,841.64
2018/10/23,188.411,2594.825,842.29
2018/10/24,188.5428,2603.295,840.68
2018/10/25,188.645,2603.799,843.51
2018/10/26,188.6999,2598.846,841.07
2018/10/29,188.9304,2542.103,839.17
2018/10/30,189.0179,2568.048,833.42
2018/10/31,189.0329,2602.783,831
2018/11/1,189.1203,2606.237,830.92
2018/11/2,189.0248,2676.476,835.49
2018/11/5,189.105,2665.43,847.19
2018/11/6,189.2184,2659.356,
2018/11/7,189.3753,2641.342,
2018/11/8,189.4506,2635.632,
2018/11/9,189.5089,2598.871,835.86
2018/11/12,189.5855,2630.519,838.36
2018/11/13,189.6668,2654.879,838.32
2018/11/14,189.9885,2632.242,842.48
2018/11/15,190.1405,2668.17,842.86
2018/11/16,190.4022,2679.109,852.72
2018/11/19,190.5354,2703.511,854.39
2018/11/20,190.5225,2645.854,853.19
2018/11/21,190.5915,2651.505,853.69
2018/11/22,190.5656,2645.433,
2018/11/23,190.5481,2579.483,846.58
2018/11/26,190.5793,2575.81,846.49
2018/11/27,190.5873,2574.679,832.38
2018/11/28,190.6582,2601.736,
2018/11/29,190.7943,2567.443,
2018/11/30,190.8417,2588.187,840.61
2018/12/3,190.9205,2654.798,849.15
2018/12/4,191.1426,2665.957,852.71
2018/12/5,191.3094,2649.805,847.44
2018/12/6,191.4155,2605.181,842.7
2018/12/7,191.5035,2605.887,845.25
2018/12/10,191.6727,2584.582,840.59
2018/12/11,191.7343,2594.088,845
2018/12/12,191.7707,2602.152,846.34
2018/12/13,191.5308,2634.049,847.96
2018/12/14,191.4766,2593.74,839.52
2018/12/17,191.3866,2597.973,840.8
2018/12/18,191.3908,2576.649,835.31
2018/12/19,191.4428,2549.563,838.76
2018/12/20,191.6434,2536.267,838.23
2018/12/21,191.6879,2516.25,836.22
2018/12/24,191.6966,2527.007,833.08
2018/12/25,191.7349,2504.819,
2018/12/26,191.7896,2498.293,835.56
2018/12/27,191.9363,2483.086,
2018/12/28,192.2762,2493.896,835.07
2019/1/2,192.6805,2465.291,826.51
2019/1/3,192.8746,2464.362,825.05
2019/1/4,192.9833,2514.868,831.28
2019/1/7,193.1442,2533.088,834.31
2019/1/8,193.4547,2526.462,837.5
2019/1/9,193.5158,2544.344,822.2
2019/1/10,193.5545,2535.098,818.71
2019/1/11,193.5856,2553.831,821.33
2019/1/14,193.5709,2535.765,821.71
2019/1/15,193.5433,2570.344,823.48
2019/1/16,193.8102,2570.422,827.4
2019/1/17,193.8928,2559.637,828.93
2019/1/18,193.8364,2596.005,836.35
2019/1/21,193.8155,2610.509,
2019/1/22,193.7789,2579.704,833.12
2019/1/23,193.7687,2581.004,835.97
2019/1/24,193.7196,2591.693,837.11
2019/1/25,193.6136,2601.723,840.36
2019/1/28,193.611,2596.976,840.71
2019/1/29,193.7246,2594.253,848.24
2019/1/30,193.8338,2575.575,851.02
2019/1/31,193.9194,2584.572,855.15
2019/2/1,193.9684,2618.232,855.52
2019/2/11,194.2733,2653.896,852.04
2019/2/12,194.3285,2671.893,849.89
2019/2/13,194.3531,2721.068,849.18
2019/2/14,194.3409,2719.699,849.51
2019/2/15,194.3652,2682.385,853.96
2019/2/18,194.3134,2754.356,
2019/2/19,194.3065,2755.645,860.04
